Regiao,Estado,Municipio,Nome da Rua,Numero Rua,Bairro,Cep,Produto,Valor de Venda,Bandeira
SE,MG,CARATINGA,AVENIDA JOAO CAETANO NASCIMENTO,1200,LIMOEIRO,35300104,DIESEL S10,5.99,IPIRANGA
SE,MG,CARATINGA,AVENIDA JOAO CAETANO NASCIMENTO,1200,LIMOEIRO,35300104,ETANOL,3.79,IPIRANGA
SE,RJ,VOLTA REDONDA,RODOVIA LUCIO MEIRA,13492,DOM BOSCO,27180000,GASOLINA,5.99,VIBRA
SE,RJ,VOLTA REDONDA,RODOVIA LUCIO MEIRA,13492,DOM BOSCO,27180000,GASOLINA ADITIVADA,6.09,VIBRA
SE,RJ,VOLTA REDONDA,RODOVIA LUCIO MEIRA,13492,DOM BOSCO,27180000,DIESEL,5.79,VIBRA
SE,RJ,VOLTA REDONDA,RODOVIA LUCIO MEIRA,13492,DOM BOSCO,27180000,ETANOL,4.29,VIBRA
SE,SP,SAO JOSE DOS CAMPOS,RUA ITABAIANA,844,PARQUE INDUSTRIAL,12237540,GASOLINA,4.99,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,RUA ITABAIANA,844,PARQUE INDUSTRIAL,12237540,GASOLINA ADITIVADA,5.04,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,RUA ITABAIANA,844,PARQUE INDUSTRIAL,12237540,DIESEL S10,5.59,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,RUA ITABAIANA,844,PARQUE INDUSTRIAL,12237540,ETANOL,2.99,BRANCA
SE,RJ,CAMPOS DOS GOYTACAZES,RODOVIA BR 101,SN,IBITIOCA,28120000,GASOLINA,5.79,BRANCA
SE,RJ,CAMPOS DOS GOYTACAZES,RODOVIA BR 101,SN,IBITIOCA,28120000,GASOLINA ADITIVADA,5.79,BRANCA
SE,RJ,CAMPOS DOS GOYTACAZES,RODOVIA BR 101,SN,IBITIOCA,28120000,DIESEL,6.79,BRANCA
SE,RJ,CAMPOS DOS GOYTACAZES,RODOVIA BR 101,SN,IBITIOCA,28120000,DIESEL S10,6.99,BRANCA
SE,RJ,CAMPOS DOS GOYTACAZES,RODOVIA BR 101,SN,IBITIOCA,28120000,ETANOL,4.09,BRANCA
SE,SP,GUARUJA,AVENIDA PUGLISI,550,CENTRO,11410002,GASOLINA,7.49,VIBRA
SE,SP,GUARUJA,AVENIDA PUGLISI,550,CENTRO,11410002,GASOLINA ADITIVADA,7.69,VIBRA
SE,SP,GUARUJA,AVENIDA PUGLISI,550,CENTRO,11410002,DIESEL S10,5.99,VIBRA
SE,SP,GUARUJA,AVENIDA PUGLISI,550,CENTRO,11410002,ETANOL,4.99,VIBRA
SE,SP,GUARUJA,RUA  WASHINGTON,691,VILA MAIA,11410150,GASOLINA,6.25,VIBRA
SE,SP,GUARUJA,RUA  WASHINGTON,691,VILA MAIA,11410150,GASOLINA ADITIVADA,6.45,VIBRA
SE,SP,GUARUJA,RUA  WASHINGTON,691,VILA MAIA,11410150,DIESEL S10,6.89,VIBRA
SE,SP,GUARUJA,RUA  WASHINGTON,691,VILA MAIA,11410150,ETANOL,3.99,VIBRA
SE,SP,JACAREI,RODOVIA GENERAL EURYALE DE JESUS ZERBINE,2880,SAO SILVESTRE,12340970,GASOLINA,5.09,BRANCA
SE,SP,JACAREI,RODOVIA GENERAL EURYALE DE JESUS ZERBINE,2880,SAO SILVESTRE,12340970,GASOLINA ADITIVADA,5.19,BRANCA
SE,SP,JACAREI,RODOVIA GENERAL EURYALE DE JESUS ZERBINE,2880,SAO SILVESTRE,12340970,DIESEL,5.97,BRANCA
SE,SP,JACAREI,RODOVIA GENERAL EURYALE DE JESUS ZERBINE,2880,SAO SILVESTRE,12340970,ETANOL,3.19,BRANCA
SE,SP,JACAREI,RUA ANTONIO AFONSO,23,CENTRO,12327270,GASOLINA,5.29,VIBRA
SE,SP,JACAREI,RUA ANTONIO AFONSO,23,CENTRO,12327270,GASOLINA ADITIVADA,5.49,VIBRA
SE,SP,JACAREI,RUA ANTONIO AFONSO,23,CENTRO,12327270,ETANOL,3.29,VIBRA
NE,AL,RIO LARGO,RODOVIA BR 101,SN,PREF ANTONIO LINS SOUZA,57100000,DIESEL,5.95,VIBRA
NE,AL,RIO LARGO,RODOVIA BR 101,SN,PREF ANTONIO LINS SOUZA,57100000,DIESEL S10,5.95,VIBRA
NE,AL,RIO LARGO,RODOVIA BR 101,SN,PREF ANTONIO LINS SOUZA,57100000,ETANOL,4.15,VIBRA
NE,AL,RIO LARGO,RODOVIA BR 101,SN,PREF ANTONIO LINS SOUZA,57100000,GASOLINA,5.58,VIBRA
NE,AL,RIO LARGO,RODOVIA BR 101,SN,PREF ANTONIO LINS SOUZA,57100000,GASOLINA ADITIVADA,5.73,VIBRA
NE,MA,PINHEIRO,AVENIDA PAULO RAMOS,80,CENTRO,65200000,GASOLINA,5.79,VIBRA
NE,MA,PINHEIRO,AVENIDA PAULO RAMOS,80,CENTRO,65200000,GASOLINA ADITIVADA,5.79,VIBRA
NE,MA,PINHEIRO,AVENIDA PAULO RAMOS,80,CENTRO,65200000,DIESEL,6.09,VIBRA
NE,MA,PINHEIRO,AVENIDA PAULO RAMOS,80,CENTRO,65200000,DIESEL S10,6.19,VIBRA
SE,RJ,VOLTA REDONDA,RODOVIA RJT153 (CAETANO ARCURI SPINELI),3501,SANTA CRUZ,27288001,GASOLINA,5.79,BRANCA
SE,RJ,VOLTA REDONDA,RODOVIA RJT153 (CAETANO ARCURI SPINELI),3501,SANTA CRUZ,27288001,GASOLINA ADITIVADA,5.79,BRANCA
SE,RJ,VOLTA REDONDA,RODOVIA RJT153 (CAETANO ARCURI SPINELI),3501,SANTA CRUZ,27288001,DIESEL,5.99,BRANCA
SE,RJ,VOLTA REDONDA,RODOVIA RJT153 (CAETANO ARCURI SPINELI),3501,SANTA CRUZ,27288001,DIESEL S10,5.99,BRANCA
SE,RJ,VOLTA REDONDA,RODOVIA RJT153 (CAETANO ARCURI SPINELI),3501,SANTA CRUZ,27288001,ETANOL,4.19,BRANCA
NE,AL,ARAPIRACA,RUA ZEFERINO MAGALHAES,300,CENTRO,57300410,GASOLINA ADITIVADA,5.59,IPIRANGA
N,TO,GURUPI,AVENIDA MARANHAO,2086,SETOR CENTRAL,77410020,GASOLINA,5.99,BRANCA
N,TO,GURUPI,AVENIDA MARANHAO,2086,SETOR CENTRAL,77410020,DIESEL S10,5.99,BRANCA
N,TO,GURUPI,AVENIDA MARANHAO,2086,SETOR CENTRAL,77410020,ETANOL,3.99,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA PEDRO FRIGGI,630,CIDADE VISTA VERDE,12223430,GASOLINA,4.97,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA PEDRO FRIGGI,630,CIDADE VISTA VERDE,12223430,GASOLINA ADITIVADA,5.09,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA PEDRO FRIGGI,630,CIDADE VISTA VERDE,12223430,DIESEL,5.47,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA PEDRO FRIGGI,630,CIDADE VISTA VERDE,12223430,DIESEL S10,5.49,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA PEDRO FRIGGI,630,CIDADE VISTA VERDE,12223430,ETANOL,3.09,BRANCA
S,SC,CRICIUMA,RUA MIGUEL PATRICIO DE SOUZA,1655,JARDIM MARISTELA,88815200,GASOLINA,5.77,BRANCA
S,SC,CRICIUMA,RUA MIGUEL PATRICIO DE SOUZA,1655,JARDIM MARISTELA,88815200,GASOLINA ADITIVADA,5.79,BRANCA
S,SC,CRICIUMA,RUA MIGUEL PATRICIO DE SOUZA,1655,JARDIM MARISTELA,88815200,DIESEL S10,5.99,BRANCA
SE,SP,GUARUJA,AVENIDA DOM PEDRO I,941,CENTRO,11440000,GASOLINA,5.99,VIBRA
SE,SP,GUARUJA,AVENIDA DOM PEDRO I,941,CENTRO,11440000,GASOLINA ADITIVADA,6.09,VIBRA
SE,SP,GUARUJA,AVENIDA DOM PEDRO I,941,CENTRO,11440000,DIESEL S10,6.47,VIBRA
SE,SP,GUARUJA,AVENIDA DOM PEDRO I,941,CENTRO,11440000,ETANOL,3.99,VIBRA
NE,RN,CAICO,R FELIPE DE ARAUJO PEREIRA,323,PARAIBA,59300000,GASOLINA,5.99,VIBRA
NE,RN,CAICO,R FELIPE DE ARAUJO PEREIRA,323,PARAIBA,59300000,GASOLINA ADITIVADA,6.09,VIBRA
NE,RN,CAICO,R FELIPE DE ARAUJO PEREIRA,323,PARAIBA,59300000,DIESEL,6.59,VIBRA
NE,RN,CAICO,R FELIPE DE ARAUJO PEREIRA,323,PARAIBA,59300000,DIESEL S10,6.79,VIBRA
NE,RN,CAICO,R FELIPE DE ARAUJO PEREIRA,323,PARAIBA,59300000,ETANOL,5.59,VIBRA
N,TO,GURUPI,AVENIDA DUERE,790,VILA PEDROSO,77433050,GASOLINA,5.99,VIBRA
N,TO,GURUPI,AVENIDA DUERE,790,VILA PEDROSO,77433050,DIESEL,5.89,VIBRA
N,TO,GURUPI,AVENIDA DUERE,790,VILA PEDROSO,77433050,DIESEL S10,5.99,VIBRA
NE,AL,MACEIO,AVENIDA JUCA SAMPAIO,600,FEITOSA,57042530,GASOLINA,5.39,IPIRANGA
NE,AL,MACEIO,AVENIDA JUCA SAMPAIO,600,FEITOSA,57042530,DIESEL S10,5.49,IPIRANGA
NE,AL,MACEIO,AVENIDA JUCA SAMPAIO,600,FEITOSA,57042530,ETANOL,3.59,IPIRANGA
N,PA,PARAUAPEBAS,RUA L QD 74 LT 01,108,UNIAO,68515000,GASOLINA,6.6,SABBÁ
SE,SP,SUZANO,AVENIDA MAJOR PINHEIRO FROES,2338,VILA MARIA DE MAGGI,8680000,GASOLINA,5.49,RAIZEN
SE,SP,SUZANO,AVENIDA MAJOR PINHEIRO FROES,2338,VILA MARIA DE MAGGI,8680000,GASOLINA ADITIVADA,5.89,RAIZEN
SE,SP,SUZANO,AVENIDA MAJOR PINHEIRO FROES,2338,VILA MARIA DE MAGGI,8680000,DIESEL,5.78,RAIZEN
SE,SP,SUZANO,AVENIDA MAJOR PINHEIRO FROES,2338,VILA MARIA DE MAGGI,8680000,DIESEL S10,5.79,RAIZEN
SE,SP,SUZANO,AVENIDA MAJOR PINHEIRO FROES,2338,VILA MARIA DE MAGGI,8680000,ETANOL,3.29,RAIZEN
NE,AL,RIO LARGO,LOTEAMENTO PARQUE DOS EUCALIPTOS,SN,ANTONIO LINS DE SOUZA,57100000,GASOLINA ADITIVADA,5.59,IPIRANGA
NE,AL,RIO LARGO,LOTEAMENTO PARQUE DOS EUCALIPTOS,SN,ANTONIO LINS DE SOUZA,57100000,DIESEL S10,5.65,IPIRANGA
NE,AL,RIO LARGO,LOTEAMENTO PARQUE DOS EUCALIPTOS,SN,ANTONIO LINS DE SOUZA,57100000,ETANOL,3.69,IPIRANGA
NE,BA,VALENCA,RUA ULISSES MELGACO PALMA,21,GRACA,45400000,GASOLINA,5.99,BRANCA
NE,BA,VALENCA,RUA ULISSES MELGACO PALMA,21,GRACA,45400000,GASOLINA ADITIVADA,5.99,BRANCA
NE,BA,VALENCA,RUA ULISSES MELGACO PALMA,21,GRACA,45400000,DIESEL,5.89,BRANCA
NE,BA,VALENCA,RUA ULISSES MELGACO PALMA,21,GRACA,45400000,DIESEL S10,5.99,BRANCA
NE,BA,VALENCA,RUA ULISSES MELGACO PALMA,21,GRACA,45400000,ETANOL,4.39,BRANCA
SE,SP,SAO BERNARDO DO CAMPO,ESTRADA DOS ALVARENGAS,300,ASSUNCAO,9850550,GASOLINA,5.39,BRANCA
SE,SP,SAO BERNARDO DO CAMPO,ESTRADA DOS ALVARENGAS,300,ASSUNCAO,9850550,GASOLINA ADITIVADA,5.44,BRANCA
SE,SP,SAO BERNARDO DO CAMPO,ESTRADA DOS ALVARENGAS,300,ASSUNCAO,9850550,DIESEL S10,5.89,BRANCA
SE,SP,SAO BERNARDO DO CAMPO,ESTRADA DOS ALVARENGAS,300,ASSUNCAO,9850550,ETANOL,3.19,BRANCA
SE,SP,JACAREI,RUA RUI BARBOSA,312,CENTRO,12308520,GASOLINA,5.09,ALESAT
SE,SP,JACAREI,RUA RUI BARBOSA,312,CENTRO,12308520,DIESEL S10,5.59,ALESAT
SE,SP,JACAREI,RUA RUI BARBOSA,312,CENTRO,12308520,ETANOL,2.97,ALESAT
NE,AL,ARAPIRACA,PRACA  JOAO PEDRO DE ARAGAO,495,PRIMAVERA,57304450,GASOLINA,5.45,ALESAT
NE,AL,ARAPIRACA,PRACA  JOAO PEDRO DE ARAGAO,495,PRIMAVERA,57304450,DIESEL S10,5.79,ALESAT
NE,AL,ARAPIRACA,PRACA  JOAO PEDRO DE ARAGAO,495,PRIMAVERA,57304450,ETANOL,3.89,ALESAT
S,SC,CRICIUMA,RUA MARECHAL DEODORO,529,CENTRO,88801110,GASOLINA,5.77,RAIZEN MIME
S,SC,CRICIUMA,RUA MARECHAL DEODORO,529,CENTRO,88801110,GASOLINA ADITIVADA,5.97,RAIZEN MIME
S,SC,CRICIUMA,RUA MARECHAL DEODORO,529,CENTRO,88801110,ETANOL,4.69,RAIZEN MIME
S,SC,CRICIUMA,AVENIDA CENTENARIO,4530,SAO CRISTOVAO,88802502,GASOLINA,5.75,RAIZEN MIME
S,SC,CRICIUMA,AVENIDA CENTENARIO,4530,SAO CRISTOVAO,88802502,GASOLINA ADITIVADA,5.89,RAIZEN MIME
S,SC,CRICIUMA,AVENIDA CENTENARIO,4530,SAO CRISTOVAO,88802502,DIESEL S10,5.99,RAIZEN MIME
NE,AL,ARAPIRACA,AVENIDA VEREADOR JOAO SATURNINO DE ALMEIDA,10,BOA VISTA,57303265,GASOLINA,5.49,BRANCA
NE,AL,ARAPIRACA,AVENIDA VEREADOR JOAO SATURNINO DE ALMEIDA,10,BOA VISTA,57303265,GASOLINA ADITIVADA,5.59,BRANCA
NE,AL,ARAPIRACA,AVENIDA VEREADOR JOAO SATURNINO DE ALMEIDA,10,BOA VISTA,57303265,DIESEL,5.99,BRANCA
NE,AL,ARAPIRACA,AVENIDA VEREADOR JOAO SATURNINO DE ALMEIDA,10,BOA VISTA,57303265,ETANOL,3.89,BRANCA
SE,SP,PRAIA GRANDE,AVENIDA PRESIDENTE KENNEDY,10276,BALNEARIO MARACANA,11705750,GASOLINA,5.27,BRANCA
SE,SP,PRAIA GRANDE,AVENIDA PRESIDENTE KENNEDY,10276,BALNEARIO MARACANA,11705750,ETANOL,3.29,BRANCA
SE,SP,JACAREI,AVENIDA MARIA AUGUSTA FAGUNDES GOMES,61,RESIDENCIAL SAO PAULO,12322300,GASOLINA,5.39,RAIZEN
SE,SP,JACAREI,AVENIDA MARIA AUGUSTA FAGUNDES GOMES,61,RESIDENCIAL SAO PAULO,12322300,GASOLINA ADITIVADA,5.59,RAIZEN
SE,SP,JACAREI,AVENIDA MARIA AUGUSTA FAGUNDES GOMES,61,RESIDENCIAL SAO PAULO,12322300,DIESEL,5.69,RAIZEN
SE,SP,JACAREI,AVENIDA MARIA AUGUSTA FAGUNDES GOMES,61,RESIDENCIAL SAO PAULO,12322300,DIESEL S10,5.79,RAIZEN
SE,SP,JACAREI,AVENIDA MARIA AUGUSTA FAGUNDES GOMES,61,RESIDENCIAL SAO PAULO,12322300,ETANOL,3.39,RAIZEN
NE,AL,MACEIO,AVENIDA FERNANDES LIMA,2202,GRUTA DE LOURDES,57052400,GASOLINA,5.49,VIBRA
NE,AL,MACEIO,AVENIDA FERNANDES LIMA,2202,GRUTA DE LOURDES,57052400,GASOLINA ADITIVADA,5.79,VIBRA
NE,AL,MACEIO,AVENIDA FERNANDES LIMA,2202,GRUTA DE LOURDES,57052400,DIESEL S10,5.39,VIBRA
NE,AL,MACEIO,AVENIDA FERNANDES LIMA,2202,GRUTA DE LOURDES,57052400,ETANOL,3.69,VIBRA
NE,AL,RIO LARGO,RODOVIA BR 104,304,ANTONIO LINS DE SOUZA,57100000,GASOLINA,5.49,VIBRA
NE,AL,RIO LARGO,RODOVIA BR 104,304,ANTONIO LINS DE SOUZA,57100000,GASOLINA ADITIVADA,5.49,VIBRA
NE,AL,RIO LARGO,RODOVIA BR 104,304,ANTONIO LINS DE SOUZA,57100000,DIESEL,5.69,VIBRA
NE,AL,RIO LARGO,RODOVIA BR 104,304,ANTONIO LINS DE SOUZA,57100000,ETANOL,3.79,VIBRA
NE,MA,PINHEIRO,RODOVIA MA 106,350,PONTA DE SANTANA,65200000,GASOLINA,5.7,BRANCA
NE,MA,PINHEIRO,RODOVIA MA 106,350,PONTA DE SANTANA,65200000,DIESEL,5.95,BRANCA
NE,MA,PINHEIRO,RODOVIA MA 106,350,PONTA DE SANTANA,65200000,ETANOL,4.79,BRANCA
SE,MG,CARATINGA,AVENIDA PRESIDENTE TANCREDO NEVES,1243,SALATIEL,35300543,GASOLINA,5.69,RAIZEN
SE,MG,CARATINGA,AVENIDA PRESIDENTE TANCREDO NEVES,1243,SALATIEL,35300543,GASOLINA ADITIVADA,5.89,RAIZEN
SE,MG,CARATINGA,AVENIDA PRESIDENTE TANCREDO NEVES,1243,SALATIEL,35300543,DIESEL,5.69,RAIZEN
SE,MG,CARATINGA,AVENIDA PRESIDENTE TANCREDO NEVES,1243,SALATIEL,35300543,DIESEL S10,5.89,RAIZEN
SE,MG,CARATINGA,AVENIDA PRESIDENTE TANCREDO NEVES,1243,SALATIEL,35300543,ETANOL,3.79,RAIZEN
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK,8400,VILA INDUSTRIAL,12220000,GASOLINA,5.09,RAIZEN
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK,8400,VILA INDUSTRIAL,12220000,GASOLINA ADITIVADA,5.39,RAIZEN
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK,8400,VILA INDUSTRIAL,12220000,DIESEL,5.59,RAIZEN
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK,8400,VILA INDUSTRIAL,12220000,DIESEL S10,5.69,RAIZEN
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK,8400,VILA INDUSTRIAL,12220000,ETANOL,3.09,RAIZEN
SE,SP,GUARUJA,AVENIDA SANTOS DUMONT,2.611,JARDIM BOA ESPERANCA (VICENTE DE CARVALHO),11460004,DIESEL,5.76,IPIRANGA
SE,SP,GUARUJA,AVENIDA SANTOS DUMONT,2.611,JARDIM BOA ESPERANCA (VICENTE DE CARVALHO),11460004,DIESEL S10,5.86,IPIRANGA
SE,SP,GUARUJA,AVENIDA SANTOS DUMONT,2.611,JARDIM BOA ESPERANCA (VICENTE DE CARVALHO),11460004,ETANOL,3.49,IPIRANGA
SE,SP,GUARUJA,AVENIDA SANTOS DUMONT,2.611,JARDIM BOA ESPERANCA (VICENTE DE CARVALHO),11460004,GASOLINA,5.79,IPIRANGA
S,SC,CRICIUMA,RUA MIGUEL PATRICIO DE SOUZA,150,CEARA,88815165,GASOLINA,5.77,BRANCA
S,SC,CRICIUMA,RUA MIGUEL PATRICIO DE SOUZA,150,CEARA,88815165,GASOLINA ADITIVADA,5.82,BRANCA
S,SC,CRICIUMA,RUA MIGUEL PATRICIO DE SOUZA,150,CEARA,88815165,DIESEL,5.84,BRANCA
S,SC,CRICIUMA,RUA MIGUEL PATRICIO DE SOUZA,150,CEARA,88815165,DIESEL S10,5.94,BRANCA
SE,SP,JACAREI,AVENIDA SAO JORGE,17,CIDADE SALVADOR,12312000,GASOLINA,5.25,BRANCA
SE,SP,JACAREI,AVENIDA SAO JORGE,17,CIDADE SALVADOR,12312000,GASOLINA ADITIVADA,5.37,BRANCA
SE,SP,JACAREI,AVENIDA SAO JORGE,17,CIDADE SALVADOR,12312000,DIESEL S10,5.69,BRANCA
SE,SP,JACAREI,AVENIDA SAO JORGE,17,CIDADE SALVADOR,12312000,ETANOL,3.25,BRANCA
NE,AL,MACEIO,AVENIDA FERNANDES LIMA,3564,GRUTA DE LOURDES,57052400,GASOLINA,5.39,VIBRA
NE,AL,MACEIO,AVENIDA FERNANDES LIMA,3564,GRUTA DE LOURDES,57052400,GASOLINA ADITIVADA,5.49,VIBRA
NE,AL,MACEIO,AVENIDA FERNANDES LIMA,3564,GRUTA DE LOURDES,57052400,ETANOL,3.79,VIBRA
NE,AL,ARAPIRACA,RUA DOM JONAS BATINGA,650,SAO LUIZ II,57301714,GASOLINA,5.49,VIBRA
NE,AL,ARAPIRACA,RUA DOM JONAS BATINGA,650,SAO LUIZ II,57301714,GASOLINA ADITIVADA,5.59,VIBRA
NE,AL,ARAPIRACA,RUA DOM JONAS BATINGA,650,SAO LUIZ II,57301714,DIESEL,5.99,VIBRA
NE,AL,ARAPIRACA,RUA DOM JONAS BATINGA,650,SAO LUIZ II,57301714,ETANOL,3.69,VIBRA
NE,AL,RIO LARGO,LOTEAMENTO PALMARES I,17,PREFEITO ANTONIO LINS DE SOUZA,57100000,GASOLINA,5.38,VIBRA
NE,AL,RIO LARGO,LOTEAMENTO PALMARES I,17,PREFEITO ANTONIO LINS DE SOUZA,57100000,GASOLINA ADITIVADA,5.48,VIBRA
NE,AL,RIO LARGO,LOTEAMENTO PALMARES I,17,PREFEITO ANTONIO LINS DE SOUZA,57100000,DIESEL,5.89,VIBRA
NE,AL,RIO LARGO,LOTEAMENTO PALMARES I,17,PREFEITO ANTONIO LINS DE SOUZA,57100000,ETANOL,3.79,VIBRA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA ENGENHEIRO SEBASTIAO GUALBERTO,700,VILA MARIA,12209320,GASOLINA,5.19,RAIZEN
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA ENGENHEIRO SEBASTIAO GUALBERTO,700,VILA MARIA,12209320,GASOLINA ADITIVADA,5.39,RAIZEN
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA ENGENHEIRO SEBASTIAO GUALBERTO,700,VILA MARIA,12209320,DIESEL,5.69,RAIZEN
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA ENGENHEIRO SEBASTIAO GUALBERTO,700,VILA MARIA,12209320,DIESEL S10,5.79,RAIZEN
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA ENGENHEIRO SEBASTIAO GUALBERTO,700,VILA MARIA,12209320,ETANOL,3.19,RAIZEN
SE,SP,GUARUJA,AVENIDA SANTOS DUMONT,555,VILA SANTO ANTONIO,11432501,GASOLINA,5.04,BRANCA
